Time and date,GPU temperature,GPU usage,Memory usage,Power percent,RAM usage,Framerate
15-01-2025 20:12:53,66,2,1634.629,41,14298,N/A
15-01-2025 20:12:54,66,1,1636.441,41,14292,N/A
15-01-2025 20:12:55,66,1,1636.441,41,14241,N/A
15-01-2025 20:12:56,66,2,1637.504,41,14224,N/A
15-01-2025 20:12:57,66,1,1637.504,41,14219,N/A
15-01-2025 20:12:58,65,2,1637.504,40,14203,N/A
15-01-2025 20:12:59,65,1,1637.504,40,14188,N/A
15-01-2025 20:13:00,65,6,1637.504,41,14187,N/A
15-01-2025 20:13:01,65,4,1641.316,41,14181,N/A
15-01-2025 20:13:02,65,3,1637.379,40,14210,N/A
15-01-2025 20:13:03,65,3,1671.379,42,14275,N/A
15-01-2025 20:13:04,65,1,1663.348,41,14272,N/A
15-01-2025 20:13:05,64,1,1648.473,40,14253,N/A
15-01-2025 20:13:06,64,2,1636.035,41,14250,N/A
15-01-2025 20:13:07,64,1,1636.035,41,14246,N/A
15-01-2025 20:13:08,64,1,1634.473,41,14235,N/A
15-01-2025 20:13:09,64,4,1670.473,42,14263,N/A
15-01-2025 20:13:10,64,2,1667.348,41,14226,N/A
15-01-2025 20:13:11,64,1,1667.348,41,14218,N/A
15-01-2025 20:13:12,64,4,1677.383,41,14230,N/A
15-01-2025 20:13:13,64,1,1675.82,41,14221,N/A
15-01-2025 20:13:14,63,1,1675.82,40,14222,N/A
15-01-2025 20:13:15,63,1,1675.82,41,14221,N/A
15-01-2025 20:13:16,63,1,1682.695,41,14219,N/A
15-01-2025 20:13:17,63,1,1682.695,41,14218,N/A
15-01-2025 20:13:18,63,2,1677.695,41,14217,N/A
15-01-2025 20:13:19,63,2,1684.133,41,14221,N/A
15-01-2025 20:13:20,63,1,1684.133,40,14220,N/A
15-01-2025 20:13:21,63,1,1688.383,40,14218,N/A
15-01-2025 20:13:22,63,2,1688.383,40,14235,N/A
15-01-2025 20:13:23,63,1,1689.883,41,14246,N/A
